dataset,Ek,treeType,Pdisc,NumFolds,Ncentro,MS,SumStra,FinalClassif,Pconf,Pprun,PprunMaxBoxes,Pmerg,Pgrow,PprunDS,Etf,Esim,EuseSameRandomSamples,Eparallel,pctCorrect,pctIncorrect,pctUnclassified,precisionClass0,recallClass0,specificityClass0,accuracyClass0,ROCAUCClass0,classifierBuildTimeMax,classifierBuildTimeAvg,classifierBuildPeakMemUsageMax,classifierBuildPeakMemUsageAvg,classifierClassificationTimeMax,classifierClassificationTimeAvg,classifierClassificationPeakMemUsageMax,classifierClassificationPeakMemUsageAvg,numClasses,numAttributes,numInstances,conflictBoxes,mergedBoxesCount,cubesBuiltMax,cubesBuiltAvg,cubeCountRatioAfterMergingMax,cubeCountRatioAfterMergingAvg,cubeCompressionRatioMax,cubeCompressionRatioAvg,finalCubeCountMax,finalCubeCountAvg,cutBoxesAtBuildTreeMax,cutBoxesAtBuildTreeAvg,treeDepthMax,treeDepthAvg
9,,0,2,10,,,,,,,,,,,,,,,92.80591175831341,7.19408824168659,0.0,93.39456022606852,94.83500717360116,89.68560397131826,92.80591175831341,0.9393530978640632,189,141.2,13886744,13882744,2,1.1,13873784,13871429.6,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10,,0,2,10,,,,,,,,,,,,,,,83.85383806519454,16.14616193480547,0.0,84.23659889094269,92.38566331495296,68.122009569378,83.85383806519454,0.8696822313423512,303,272.6,55606968,23646785.6,2,1.5,13885352,13885323.2,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,,0,2,10,,,,,,,,,,,,,,,78.665,21.335,0.0,85.26048284625159,85.04435994930292,99.39617927229192,98.83,0.9469566146190933,266,235.3,110110520,102038288.8,6,5.6,13845512,13618778.4,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,,0,2,10,,,,,,,,,,,,,,,87.42072026410597,12.579279735894028,0.0,88.52195493386729,85.99254835351488,88.8490095619058,87.42072026410597,0.9107001612051164,9581,9308.5,286692464,-164223276.8,14,13,13530432,13252728,2,51,73001,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5,,1,-10,10,,,,,,,,,,,,,,,92.89746001881467,7.102539981185324,0.0,94.70276633313715,97.22054380664653,80.89171974522293,93.60301034807149,0.963930956183732,174,84.2,13718000,13611260.8,2,0.8,13719448,13612719.2,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8,,1,-10,10,,,,,,,,,,,,,,,99.67008797653959,0.32991202346041054,0.0,99.27797833935018,99.87893462469734,99.87041036717062,99.87170087976538,0.9993477374110313,212,197.7,27560720,22005286.4,2,1.1,13765024,13757484,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9,,1,-10,10,,,,,,,,,,,,,,,94.78374266463813,5.2162573353618775,0.0,94.8907681465821,96.59253945480631,92.00220628792057,94.78374266463813,0.9800129346399074,347,291.4,55042504,42651320.8,2,1.4,13764336,13762000,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10,,1,-10,10,,,,,,,,,,,,,,,83.60672975814931,16.393270241850683,0.0,85.30809319435929,90.2611093091145,71.33672248803828,83.60672975814931,0.8797189126161835,1295,1241.2,234001968,-202676358.4,8,7.8,13640696,13472948.8,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,,1,-10,10,,,,,,,,,,,,,,,94.695,5.305,0.0,98.36272040302268,98.98605830164765,99.93233043568789,99.895,0.99991449765492,1533,1376.4,286174840,-151430307.2,12,10.5,13381456,13132189.6,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,,1,-10,10,,,,,,,,,,,,,,,92.23161326557171,7.7683867344282955,0.0,92.23540370969067,92.22782313297901,92.23540370969067,92.2316132655717,0.9719704826581527,12092,11851.3,648719728,150829166.4,30,28.9,12712440,11377116.8,2,51,73001,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5,,1,0,10,,,,,,,,,,,,,,,93.93226716839135,6.067732831608655,0.0,95.2548330404218,98.2477341389728,82.80254777070064,94.82596425211665,0.976423499528547,97,94.1,9498056,9498049.6,1,0.6,9499544,9499512,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8,,1,0,10,,,,,,,,,,,,,,,99.39516129032258,0.6048387096774194,0.0,98.67788461538461,99.39467312348668,99.76241900647949,99.70674486803519,0.9999178951882397,398,365.5,28532720,28498539.2,1,0.9,9502208,9502176,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9,,1,0,10,,,,,,,,,,,,,,,94.82721147576613,5.172788524233862,0.0,94.42508710801394,97.20229555236729,91.17484831770545,94.82721147576613,0.9831929805541201,310,300.4,47498368,41785319.2,2,1.1,9501488,9499251.2,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10,,1,0,10,,,,,,,,,,,,,,,86.92429022082018,13.07570977917981,0.0,86.7378162549444,94.24262082387284,73.43002392344498,86.92429022082018,0.9188849816170479,2449,2391.6,161504264,155703587.2,7,6,9507752,9502878.4,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,,1,0,10,,,,,,,,,,,,,,,94.71,5.29,0.0,96.9173859432799,99.61977186311786,99.86986622247672,99.86,0.9999217877854226,1561,1432.7,283994208,-156202096.8,11,10.1,9480520,9465117.6,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,,1,0,10,,,,,,,,,,,,,,,92.41106286215258,7.588937137847426,0.0,92.36031303015378,92.47164538929373,92.3504753554892,92.41106286215258,0.9727167857254679,45354,25062,453705680,-45740840.8,33,28.7,8780200,7440581.6,2,51,73001,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5,,1,2,10,,,,,,,,,,,,,,,92.61523988711194,7.384760112888053,0.0,93.98364485981308,97.22054380664653,78.13163481953292,92.99153339604892,0.9690899994227106,50,40.3,6208488,6207733.6,1,1,6202496,6202464,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8,,1,2,10,,,,,,,,,,,,,,,97.36070381231671,2.6392961876832843,0.0,96.58536585365853,95.88377723970945,99.39524838012959,98.86363636363636,0.9982544883092161,240,186.2,68270224,21730401.6,3,2.1,6205160,6205128,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9,,1,2,10,,,,,,,,,,,,,,,93.65355357530972,6.346446424690285,0.0,93.91273750879662,95.73170731707317,90.45780474351903,93.65355357530972,0.9782315035440676,199,188,24827184,24819900,3,2.2,6204480,6204444,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10,,1,2,10,,,,,,,,,,,,,,,82.96004206098843,17.03995793901157,0.0,84.68523464326593,89.9935128121959,69.99102870813397,82.96004206098844,0.872462989904896,755,704.2,217547008,198800552,8,7.8,6222864,6219262.4,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,,1,2,10,,,,,,,,,,,,,,,90.135,9.865,0.0,94.02985074626866,95.81749049429658,99.75014314715528,99.595,0.9981873634791115,853,722.8,424924360,-61570336.8,15,12.6,11193472,9671210.4,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,,1,2,10,,,,,,,,,,,,,,,89.19329872193532,10.806701278064685,0.0,90.28524765578803,87.83902251931401,90.54768623797912,89.19329872193532,0.9546011003708303,12372,12098.6,546045904,53346664,43,38,10704760,9400692,2,51,73001,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
