dataset,Ek,treeType,Pdisc,NumFolds,Ncentro,MS,SumStra,FinalClassif,Pconf,Pprun,PprunMaxBoxes,Pmerg,Pgrow,PprunDS,Etf,Esim,EuseSameRandomSamples,Eparallel,pctCorrect,pctIncorrect,pctUnclassified,precisionClass0,recallClass0,specificityClass0,accuracyClass0,ROCAUCClass0,classifierBuildTimeMax,classifierBuildTimeAvg,classifierBuildPeakMemUsageMax,classifierBuildPeakMemUsageAvg,classifierClassificationTimeMax,classifierClassificationTimeAvg,classifierClassificationPeakMemUsageMax,classifierClassificationPeakMemUsageAvg,numClasses,numAttributes,numInstances,conflictBoxes,mergedBoxesCount,cubesBuiltMax,cubesBuiltAvg,cubeCountRatioAfterMergingMax,cubeCountRatioAfterMergingAvg,cubeCompressionRatioMax,cubeCompressionRatioAvg,finalCubeCountMax,finalCubeCountAvg,cutBoxesAtBuildTreeMax,cutBoxesAtBuildTreeAvg,treeDepthMax,treeDepthAvg
5,16,2,-10,10,,,,,1,200,200,0,0,1,0,0,,0,80.00940733772343,19.990592662276576,0.0,88.63506567675614,93.77643504531721,57.74946921443737,85.79492003762935,0.8302114803625378,1254,785.6,440112264,-118734486.4,1,0.2,2804688,2291565.6,3,22,2126,66045,0,11,5.6125,500,214.92,-1,-1,200,200,0,0,14,12.3
8,16,2,-10,10,,,,,1,200,200,0,0,1,0,0,,0,57.07478005865103,42.92521994134897,0.0,68.10526315789474,78.32929782082324,93.45572354211663,91.16568914956011,0.9588148928715243,2109,1737,491557488,-11383147.2,1,0.8,2923792,2326484.8,4,25,5456,55628,0,12,8.85,370,196.7533333333,-1,-1,200,200,0,0,24,20.6
9,16,2,-10,10,,,,,1,200,200,0,0,1,0,0,,0,76.26602912410345,23.733970875896546,0.0,72.35108065366369,98.45767575322813,42.14009928295643,76.26602912410345,0.8885332973004627,10692,6953,848658632,-190999855.2,1,0.3,1624792,558470.4,2,58,4601,102399,0,18,9.7875,575,212.3533333333,-1,-1,200,200,0,0,13,11.7
10,16,2,-10,10,,,,,1,200,200,0,0,1,0,0,,0,70.44689800210305,29.55310199789695,0.0,86.25607779578606,64.73402530003244,80.98086124401914,70.44689800210305,0.8132522210955433,3512,3049.5,470230088,-9925756,2,1.9,807592,428202.4,2,11,19020,45379,0,46,28.8875,452,186.4666666667,-1,-1,200,200,0,0,17,15.5
0,16,2,-10,10,,,,,1,200,200,0,0,1,0,0,,0,16.665,83.335,0.0,68.44660194174757,17.870722433460077,99.66165217843943,96.435,0.7933127270042729,20633,17984.9,787485448,168799642.4,4,2.9,885912,432700,26,17,20000,542583,0,153,136.25625,83,62.2266666667,-1,-1,200,200,0,0,21,15.3
5,1,2,0,10,,,,,1,,,0,0,,0,,,0,92.70931326434619,7.29068673565381,0.0,95.48192771084338,95.77039274924472,84.07643312101911,93.17968015051741,0.9254982328529002,76,69.6,391312,211608,1,0.1,795896,595802.4,3,22,2126,0,0,62,53.1,-1,-1,-1,-1,62,53.1,0,0,17,13.8
8,1,2,0,10,,,,,1,,,0,0,,0,,,0,99.6517595307918,0.34824046920821117,0.0,99.63636363636364,99.51573849878935,99.93520518358532,99.87170087976538,0.9982538346084856,208,199.1,123707312,84254751.2,1,0.3,798592,316492.8,4,25,5456,0,0,26,21.6,-1,-1,-1,-1,26,21.6,0,0,11,9.7
9,1,2,0,10,,,,,1,,,0,0,,0,,,0,92.97978700282547,7.020212997174527,0.0,94.03358342265095,94.40459110473458,90.78874793160507,92.97978700282547,0.9386920226231561,539,483.1,267503672,203689954.4,1,0.5,797872,255519.2,2,58,4601,0,0,121,104.2,-1,-1,-1,-1,121,104.2,0,0,26,21.7
10,1,2,0,10,,,,,1,,,0,0,,0,,,0,85.0578338590957,14.94216614090431,0.0,85.74118710454957,92.30457346740188,71.69557416267942,85.0578338590957,0.8698502248206323,1197,1133.6,254585472,-182151761.6,3,2,809440,688894.4,2,11,19020,0,0,364,327.5,-1,-1,-1,-1,364,327.5,0,0,24,19.7
0,1,2,0,10,,,,,1,,,0,0,,0,,,0,87.98,12.02,0.0,96.6794380587484,95.94423320659062,99.86466087137578,99.71,0.9835345640261154,2939,2736,508211472,50435014.4,4,3.2,1794200,1420506.4,26,17,20000,0,0,1174,1158.1,-1,-1,-1,-1,1174,1158.1,0,0,26,23.8
5,4,2,0,10,,,,,1,200,200,0,0,1,0,0,,0,83.58419567262465,16.41580432737535,0.0,87.99114554510238,96.07250755287009,53.92781316348195,86.73565380997178,0.8911790174533839,436,287.7,145495512,86458516,1,0.5,1779904,-4167960,3,22,2126,21682,0,21,15.8,540,301.2666666667,-1,-1,200,200,0,0,16,14.7
8,4,2,0,10,,,,,1,200,200,0,0,1,0,0,,0,98.60703812316716,1.3929618768328447,0.0,97.56986634264885,97.21549636803874,99.56803455723542,99.21187683284457,0.9946061845318719,629,481.1,162667752,141276230.4,1,0.8,1782568,1503976,4,25,5456,11957,0,21,14.125,506,270.0333333333,-1,-1,200,200,0,0,31,26.3
9,4,2,0,10,,,,,1,200,200,0,0,1,0,0,,0,62.61682242990654,37.38317757009346,0.0,78.8961038961039,52.29555236728838,78.48869277440707,62.616822429906534,0.7969218010210016,3239,2518.1,643182128,148329003.2,1,0.7,1122664,686336,2,58,4601,62329,0,38,26.075,476,276.7333333333,-1,-1,200,200,0,0,15,12.8
10,4,2,0,10,,,,,1,200,200,0,0,1,0,0,,0,56.72450052576236,43.27549947423764,0.0,84.42168876951486,40.78008433344145,86.1244019138756,56.72450052576236,0.7100378185686439,3055,2738.1,263230464,-174354077.6,2,1.3,550728,473335.2,2,11,19020,34969,0,105,80.025,161,100.6333333333,-1,-1,200,200,0,0,17,16
0,4,2,0,10,,,,,1,200,200,0,0,1,0,0,,0,19.59,80.41,0.0,50.62836624775583,35.741444866920155,98.56852844724376,96.09,0.7508770422838785,19897,15745,634085152,122403083.2,3,2.7,366224,292926.4,26,17,20000,276899,0,391,364.325,50,34.6333333333,-1,-1,200,200,0,0,17,14.6
5,16,2,0,10,,,,,1,200,200,0,0,1,0,0,,0,80.29162746942615,19.708372530573847,0.0,81.14427860696517,98.54984894259819,19.53290870488323,81.0442144873001,0.7826030621997293,1529,1170.3,546929560,24628590.4,1,0.1,248904,148348.8,3,22,2126,141682,0,12,6.10625,487,229.74,-1,-1,200,200,0,0,23,17.2
8,16,2,0,10,,,,,1,200,200,0,0,1,0,0,,0,82.14809384164222,17.85190615835777,0.0,97.2027972027972,50.48426150121066,99.74082073434126,92.28372434017595,0.9413731114585894,3847,2869.1,439556448,-75581420,1,0.7,412896,-3013744,4,25,5456,134685,0,13,8.68125,366,215.38,-1,-1,200,200,0,0,38,32.8
9,16,2,0,10,,,,,1,200,200,0,0,1,0,0,,0,39.404477287546186,60.595522712453814,0.0,-1,0.0,100.0,39.404477287546186,0.6345395442290298,7301,5471.9,694323064,71062611.2,1,0.5,300560,145038.4,2,58,4601,169243,0,16,9.8,526,243.5133333333,-1,-1,200,200,0,0,20,17.2
10,16,2,0,10,,,,,1,200,200,0,0,1,0,0,,0,40.115667718191375,59.884332281808625,0.0,91.90391459074732,8.376581252027245,98.63935406698565,40.115667718191375,0.6470812274383989,8047,6897.3,482529192,-31833308,2,1.9,229368,173230.4,2,11,19020,145139,0,47,27.63125,476,213.56,-1,-1,200,200,0,0,28,21.3
0,16,2,0,10,,,,,1,200,200,0,0,1,0,0,,0,14.24,85.76,0.0,79.05604719764013,33.96704689480355,99.63042007183385,97.04,0.8835517436639695,21003,18329.5,591249616,36521322.4,3,2.5,310536,113904.8,26,17,20000,621486,0,154,137.25,79,61.9666666667,-1,-1,200,200,0,0,20,15.7
5,1,2,2,10,,,,,1,,,0,0,,0,,,0,92.2859830667921,7.714016933207902,0.0,93.0379746835443,97.70392749244714,74.3099787685775,92.5211665098777,0.9191775549868185,119,48.8,44042904,4528131.2,1,0.1,155264,148867.2,3,22,2126,0,0,106,70.4,-1,-1,-1,-1,106,70.4,0,0,20,16.2
8,1,2,2,10,,,,,1,,,0,0,,0,,,0,95.61950146627566,4.3804985337243405,0.0,93.28449328449328,92.49394673123487,98.81209503239741,97.85557184750732,0.9784646138720524,474,393.5,186854104,142788548,1,0.9,295376,108556,4,25,5456,0,0,1200,1044.6,-1,-1,-1,-1,1200,1044.6,0,0,95,78.7
9,1,2,2,10,,,,,1,,,0,0,,0,,,0,92.80591175831341,7.19408824168659,0.0,93.39456022606852,94.83500717360116,89.68560397131826,92.80591175831341,0.9393530978640632,293,249.8,246727472,-213411675.2,1,0.9,294720,162024,2,58,4601,0,0,149,113.3,-1,-1,-1,-1,149,113.3,0,0,25,21.4
10,1,2,2,10,,,,,1,,,0,0,,0,,,0,83.85383806519454,16.14616193480547,0.0,84.23659889094269,92.38566331495296,68.122009569378,83.85383806519454,0.8696822313423512,737,624.2,221054136,-211786089.6,3,2.5,208928,199304,2,11,19020,0,0,650,578.3,-1,-1,-1,-1,650,578.3,0,0,50,40.3
0,1,2,2,10,,,,,1,,,0,0,,0,,,0,78.665,21.335,0.0,85.26048284625159,85.04435994930292,99.39617927229192,98.83,0.9469566146190933,8391,7546.2,489582048,-17277741.6,6,5.1,5810656,4780123.2,26,17,20000,0,0,8801,8664.5,-1,-1,-1,-1,8801,8664.5,0,0,56,52.1
5,4,2,2,10,,,,,1,200,200,0,0,1,0,0,,0,87.06491063029162,12.935089369708372,0.0,88.9196675900277,96.97885196374622,57.537154989384284,88.24082784571966,0.9034181948800841,258,171,99061000,64047028,1,0.3,4427928,3099565.6,3,22,2126,12670,0,24,12.7,500,276.1666666667,-1,-1,200,200,0,0,18,14.8
8,4,2,2,10,,,,,1,200,200,0,0,1,0,0,,0,72.43401759530792,27.565982404692082,0.0,81.81818181818183,34.866828087167065,98.61771058315335,88.96627565982405,0.8082087815541342,2417,1753.7,405417488,-116738752,1,0.5,3000928,1056524,4,25,5456,82980,0,144,105.1,123,80.4,-1,-1,200,200,0,0,30,28.1
9,4,2,2,10,,,,,1,200,200,0,0,1,0,0,,0,79.50445555314062,20.495544446859377,0.0,75.33644603131007,98.38593974175036,50.4688361831219,79.50445555314062,0.7870869837717552,3125,2260.3,422624592,-89504162.4,1,0.4,255136,216715.2,2,58,4601,45785,0,38,26.05,476,271.2,-1,-1,200,200,0,0,14,12.5
10,4,2,2,10,,,,,1,200,200,0,0,1,0,0,,0,67.85488958990537,32.14511041009464,0.0,88.08182263596277,58.311709373986375,85.45155502392345,67.85488958990537,0.7936114064413274,3402,2424.5,241207168,-207136520,3,2.2,1860936,445684,2,11,19020,20674,0,69,38.15,312,194.0666666667,-1,-1,200,200,0,0,28,20.1
0,4,2,2,10,,,,,1,200,200,0,0,1,0,0,,0,15.52,84.48,0.0,21.81922855497985,48.03548795944233,92.93113320493467,91.16,0.8217777837594233,104857,80833.7,829967792,-120335802.4,3,2.2,291096,206762.4,26,17,20000,1283507,0,1484,1284.575,50,21.5333333333,-1,-1,200,200,0,0,23,20.2
5,16,2,2,10,,,,,1,200,200,0,0,1,0,0,,0,79.77422389463781,20.225776105362183,0.0,79.89315201554152,99.39577039274926,12.101910828025478,80.05644402634054,0.8018697763324161,907,735.1,444426136,-121159112.8,1,0.6,251688,180270.4,3,22,2126,70124,0,8,4.48125,606,208.1666666667,-1,-1,200,200,0,0,18,16.8
8,16,2,2,10,,,,,1,200,200,0,0,1,0,0,,0,60.428885630498534,39.571114369501466,0.0,98.87640449438202,10.653753026634384,99.97840172786178,86.45527859237536,0.8469588534612146,5359,3708.1,813256888,-148383311.2,1,0.7,295240,151154.4,4,25,5456,198585,0,26,14.43125,571,240.24,-1,-1,200,200,0,0,39,32.1
9,16,2,2,10,,,,,1,200,200,0,0,1,0,0,,0,46.381221473592696,53.618778526407304,0.0,68.01346801346801,21.736011477761835,84.28019856591285,46.381221473592696,0.6104182609101649,4335,3774,789145480,-164599148,1,0.6,300512,183294.4,2,58,4601,125626,0,14,8.175,513,231.96,-1,-1,200,200,0,0,25,22.1
10,16,2,2,10,,,,,1,200,200,0,0,1,0,0,,0,39.04837013669821,60.95162986330179,0.0,72.13900539245057,9.763217645150828,93.04724880382776,39.04837013669821,0.63832043210995,4926,3408.2,449397368,-36001008.8,2,1.3,527792,351272,2,11,19020,36721,0,22,9.9,535,205.7733333333,-1,-1,200,200,0,0,27,21.3
0,16,2,2,10,,,,,1,200,200,0,0,1,0,0,,0,14.43,85.57,0.0,69.16890080428955,32.69961977186312,99.40138462339286,96.77,0.8987868299207276,12037,10597.1,806663400,-186283504,3,2.6,802344,311012,26,17,20000,423325,0,241,178.06875,69,53.24,-1,-1,200,200,0,0,20,17.1
5,4,2,-10,10,,,,,1,200,400,0,0,1,0,0,,0,90.92191909689558,9.078080903104421,0.0,91.51103565365025,97.70392749244714,68.15286624203821,91.15710253998118,0.9143411523979962,170,126.3,76259600,51426887.2,1,0.3,241080,84444.8,3,22,2126,5114,0,20,13.2,466,280.8666666667,-1,-1,400,375.1,0,0,18,15.4
8,4,2,-10,10,,,,,1,200,400,0,0,1,0,0,,0,94.26319648093842,5.736803519061583,0.0,88.8286334056399,99.15254237288136,97.77537796976242,97.98387096774194,0.9925989310685653,325,208.5,132524928,121213168,1,0.6,243712,159060,4,25,5456,2911,0,20,15.325,477,227,-1,-1,400,327.7,0,0,21,17.5
9,4,2,-10,10,,,,,1,200,400,0,0,1,0,0,,0,82.24299065420561,17.757009345794394,0.0,78.60667634252539,97.13055954088952,59.349145063430775,82.2429906542056,0.9079530625697874,4225,2139.4,495405840,-24834055.2,1,0.5,660800,473185.6,2,58,4601,27480,0,41,25.3,727,337.7333333333,-1,-1,400,400,0,0,24,17.2
10,4,2,-10,10,,,,,1,200,400,0,0,1,0,0,,0,78.29127234490011,21.708727655099896,0.0,86.55200071294894,78.75445994161531,77.4372009569378,78.29127234490011,0.8652221321062253,2673,2175,309842776,-137008974.4,2,1.9,504560,484716.8,2,11,19020,19794,0,104,72.45,330,200.2666666667,-1,-1,400,400,0,0,20,16.7
0,4,2,-10,10,,,,,1,200,400,0,0,1,0,0,,0,34.74,65.26,0.0,81.5,61.97718631178707,99.42220602779658,97.94500000000001,0.869728831555696,23348,18390.8,786118832,161356416.8,3,2.7,322224,172324,26,17,20000,298024,0,385,361.45,58,53.3,-1,-1,400,400,0,0,19,16.9
5,16,2,-10,10,,,,,1,200,400,0,0,1,0,0,,0,80.52681091251176,19.47318908748824,0.0,88.75,94.38066465256799,57.961783439490446,86.31232361241769,0.8334898429131308,2309,1554.7,703722160,116060868,1,0.4,371816,253952,3,22,2126,112156,0,11,5.6125,815,252.1666666667,-1,-1,400,400,0,0,14,12.9
8,16,2,-10,10,,,,,1,200,400,0,0,1,0,0,,0,63.19648093841642,36.80351906158358,0.0,68.9623507805326,90.92009685230025,92.69978401727862,92.43035190615836,0.9787536803351131,4639,3358.9,618381488,63657372,1,0.5,343536,250247.2,4,25,5456,100675,0,12,8.85,625,238.2466666667,-1,-1,400,400,0,0,28,24
9,16,2,-10,10,,,,,1,200,400,0,0,1,0,0,,0,78.11345359704413,21.88654640295588,0.0,74.12625304795448,98.13486370157818,47.32487589630447,78.11345359704413,0.8802103570498734,23843,14717.5,834667520,-150455914.4,1,0.6,340208,-5963976,2,58,4601,254037,0,18,9.7875,575,257.4466666667,-1,-1,400,400,0,0,15,13.2
10,16,2,-10,10,,,,,1,200,400,0,0,1,0,0,,0,73.22818086225027,26.771819137749738,0.0,87.30420445177246,68.69931884528057,81.57894736842105,73.22818086225026,0.8365740637905508,6662,5177.9,749939288,-164573295.2,3,2.1,575712,449152.8,2,11,19020,64634,0,46,28.8875,571,221.9733333333,-1,-1,400,400,0,0,19,18
0,16,2,-10,10,,,,,1,200,400,0,0,1,0,0,,0,21.405,78.595,0.0,86.53366583541147,43.97972116603295,99.71891104054968,97.52,0.8489203910491976,43373,35031.5,828868616,-209087224.8,3,3,424312,233564.8,26,17,20000,953292,0,153,136.25625,166,101.42,-1,-1,400,400,0,0,21,17.8
5,4,2,0,10,,,,,1,200,400,0,0,1,0,0,,0,87.91157102539981,12.088428974600188,0.0,90.33164699269253,97.09969788519638,63.481953290870486,89.6519285042333,0.934389131564262,507,309.1,179432144,94460434.4,1,0.4,221968,144793.6,3,22,2126,22329,0,21,15.8,645,331.2,-1,-1,400,400,0,0,18,16.4
8,4,2,0,10,,,,,1,200,400,0,0,1,0,0,,0,98.75366568914956,1.2463343108504399,0.0,97.59326113116727,98.18401937046005,99.56803455723542,99.35850439882698,0.9980926320083255,805,547.5,182014312,155846917.6,1,0.8,224464,147558.4,4,25,5456,11957,0,21,14.125,506,303.5,-1,-1,400,400,0,0,30,26.4
9,4,2,0,10,,,,,1,200,400,0,0,1,0,0,,0,74.11432297326668,25.88567702673332,0.0,82.39350912778905,72.84791965566714,76.06177606177607,74.11432297326668,0.8392283413035616,7899,6070.4,778052984,-174805885.6,1,0.5,432728,233504.8,2,58,4601,147535,0,38,26.075,836,482.8333333333,-1,-1,400,400,0,0,19,15
10,4,2,0,10,,,,,1,200,400,0,0,1,0,0,,0,61.198738170347006,38.801261829652994,0.0,87.30039168424224,46.99156665585469,87.39533492822966,61.198738170347,0.76322270720396,6930,6185.8,431393424,-27646385.6,3,1.9,621224,572843.2,2,11,19020,76599,0,105,80.025,322,185.0666666667,-1,-1,400,400,0,0,20,18.2
0,4,2,0,10,,,,,1,200,400,0,0,1,0,0,,0,27.965,72.035,0.0,56.95284159613059,59.6958174904943,98.14689500806828,96.63000000000001,0.8883518822622153,27167,21196.1,843996080,-154010458.4,3,2.7,438664,247225.6,26,17,20000,338674,0,391,364.325,57,52.9333333333,-1,-1,400,400,0,0,19,17.3
5,16,2,0,10,,,,,1,200,400,0,0,1,0,0,,0,80.19755409219191,19.80244590780809,0.0,83.45588235294117,96.01208459214502,33.12101910828025,82.07902163687676,0.8374461998319447,4878,3228.8,810287056,-124880733.6,1,0.5,278816,182202.4,3,22,2126,366214,0,12,6.10625,750,295.1866666667,-1,-1,400,400,0,0,25,20.1
8,16,2,0,10,,,,,1,200,400,0,0,1,0,0,,0,87.5183284457478,12.4816715542522,0.0,99.30675909878683,69.37046004842615,99.91360691144709,95.28958944281524,0.949729890858126,9298,7197.5,798454080,-193737672,1,0.9,286816,104360,4,25,5456,319734,0,13,8.68125,533,269.0133333333,-1,-1,400,400,0,0,48,41.4
9,16,2,0,10,,,,,1,200,400,0,0,1,0,0,,0,39.404477287546186,60.595522712453814,0.0,-1,0.0,100.0,39.404477287546186,0.6496507963765599,19681,15293.2,840377256,-63271039.2,1,0.5,280240,150648.8,2,58,4601,468842,0,16,9.8,526,281.6466666667,-1,-1,400,400,0,0,19,17.5
10,16,2,0,10,,,,,1,200,400,0,0,1,0,0,,0,46.456361724500525,53.543638275499475,0.0,91.98592650508209,19.08044112877068,96.9348086124402,46.456361724500525,0.7015656269544981,18900,15465.2,784742328,-164834096.8,3,1.6,350744,239521.6,2,11,19020,287561,0,47,27.63125,745,306.3466666667,-1,-1,400,400,0,0,29,24.7
0,16,2,0,10,,,,,1,200,400,0,0,1,0,0,,0,16.005,83.995,0.0,77.9126213592233,40.68441064638783,99.5263130498152,97.205,0.9055498938840687,44589,37820.5,749904816,194586860,3,2.9,240064,136442.4,26,17,20000,1150028,0,154,137.25,158,100.8533333333,-1,-1,400,400,0,0,21,19.1
5,4,2,2,10,,,,,1,200,400,0,0,1,0,0,,0,88.42897460018814,11.571025399811854,0.0,90.70821529745042,96.73716012084593,65.18046709129511,89.74600188146754,0.9351081776255444,271,185.5,104078008,64730066.4,1,0.2,119952,106508,3,22,2126,12670,0,24,12.7,500,313.6666666667,-1,-1,400,400,0,0,19,16.4
8,4,2,2,10,,,,,1,200,400,0,0,1,0,0,,0,74.61510263929618,25.384897360703814,0.0,91.74603174603175,34.987893462469735,99.43844492440604,89.68108504398828,0.8068694794973302,5978,4047.3,498338112,-30664882.4,1,0.6,311816,161180.8,4,25,5456,181180,0,144,105.1,246,144.5,-1,-1,400,400,0,0,37,34.2
9,4,2,2,10,,,,,1,200,400,0,0,1,0,0,,0,76.61377961312758,23.38622038687242,0.0,76.46876932591218,88.70157819225251,58.0253723110866,76.61377961312759,0.7426445858501608,8103,5622.2,790696336,210478480.8,1,0.5,397000,261648,2,58,4601,117997,0,38,26.05,918,475.1,-1,-1,400,400,0,0,15,14.3
10,4,2,2,10,,,,,1,200,400,0,0,1,0,0,,0,72.37118822292324,27.628811777076763,0.0,86.45307510044297,68.05060006487189,80.33791866028707,72.37118822292324,0.8010408090477646,6419,5464,402713896,-74441547.2,3,2,512808,382106.4,2,11,19020,52132,0,69,38.15,606,353.1333333333,-1,-1,400,400,0,0,30,24.1
0,4,2,2,10,,,,,1,200,400,0,0,1,0,0,,0,19.09,80.91,0.0,24.33352240499149,54.372623574144484,93.05606163135704,91.53,0.8421304756549556,126984,93916.9,825020216,-84245340,3,2.8,257312,166110.4,26,17,20000,1368750,0,1484,1284.575,50,26.7,-1,-1,400,400,0,0,28,24.5
5,16,2,2,10,,,,,1,200,400,0,0,1,0,0,,0,80.00940733772343,19.990592662276576,0.0,80.0,99.57703927492447,12.526539278131635,80.29162746942615,0.825255771290755,2150,1622.8,731669456,127451183.2,1,0.2,393408,175746.4,3,22,2126,128945,0,8,4.48125,894,228.88,-1,-1,400,400,0,0,25,19.8
8,16,2,2,10,,,,,1,200,400,0,0,1,0,0,,0,68.7683284457478,31.2316715542522,0.0,99.53703703703704,26.02905569007264,99.97840172786178,88.78299120234604,0.8987886925462428,12397,9048.5,814141264,-156924073.6,1,0.5,299816,130266.4,4,25,5456,409641,0,26,14.43125,782,270.9066666667,-1,-1,400,400,0,0,50,40.4
9,16,2,2,10,,,,,1,200,400,0,0,1,0,0,,0,41.90393392740709,58.09606607259291,0.0,59.472817133443165,12.948350071736012,86.43132928847214,41.90393392740708,0.5931238678727918,12862,10882.8,846099560,-54800127.2,1,0.6,385632,234530.4,2,58,4601,362175,0,14,8.175,689,285.6733333333,-1,-1,400,400,0,0,27,24.2
10,16,2,2,10,,,,,1,200,400,0,0,1,0,0,,0,44.06414300736067,55.93585699263933,0.0,82.74661508704062,17.345118391177426,93.33133971291866,44.06414300736067,0.6764394684657491,10805,8148.3,781123536,-170661182.4,4,2.1,625736,542312,2,11,19020,86893,0,22,9.9,609,255.16,-1,-1,400,400,0,0,31,25.8
0,16,2,2,10,,,,,1,200,400,0,0,1,0,0,,0,14.84,85.16,0.0,60.320641282565134,38.149556400506974,98.96934048201551,96.57,0.9107310655023834,26237,21321.1,811890168,210402484,4,2.8,319624,165565.6,26,17,20000,661313,0,241,178.06875,139,83.3933333333,-1,-1,400,400,0,0,23,20.2
5,4,2,-10,10,,,,,1,200,600,0,0,1,0,0,,0,91.3922859830668,8.607714016933208,0.0,92.18036529680366,97.58308157099698,70.91295116772824,91.67450611476951,0.9335995279055298,204,159.9,103479544,60582670.4,1,0.5,148120,89392.8,3,22,2126,5114,0,20,13.2,594,313.2666666667,-1,-1,600,531,0,0,18,16.3
8,4,2,-10,10,,,,,1,200,600,0,0,1,0,0,,0,99.15689149560117,0.843108504398827,0.0,97.03791469194313,99.15254237288136,99.46004319654428,99.41348973607037,0.9988775958456011,397,242.6,136555104,113467163.2,1,0.4,222936,113472.8,4,25,5456,2911,0,20,15.325,525,243.6666666667,-1,-1,600,397.3,0,0,22,18.3
